cost,violations,props,vl,vl_spec_file,matches,set,rank,has_match
28,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'stack_zero': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero_bin': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,e0,x).', 'channel(v_v,1,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).', 'type(v_v,1,quantitative).', 'stack(v_v,zero).']","{'mark': 'bar', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True, 'scale': {'zero': True}}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m38_c028_vl.json,47.0,baseline,38,True
28,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero_bin': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,e0,x).', 'channel(v_v,1,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'type(v_v,1,quantitative).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True, 'scale': {'zero': True}}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m39_c028_vl.json,38.0,baseline,39,True
28,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'orientation_binned': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'stack_zero': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,1,x).', 'channel(v_v,e0,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).', 'type(v_v,1,quantitative).', 'stack(v_v,zero).']","{'mark': 'bar', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'y': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m40_c028_vl.json,48.0,baseline,40,True
28,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'orientation_binned': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,1,x).', 'channel(v_v,e0,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'type(v_v,1,quantitative).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'y': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m41_c028_vl.json,41.0,baseline,41,True
28,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'continuous_size': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'd_d_point': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'log': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'ordered_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'zero_bin': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'zero_size': {'num': 1, 'weight': 3, 'cost_contrib': 3}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'channel(v_v,1,size).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'type(v_v,1,quantitative).', 'mark(v_v,point).', 'log(v_v,1).']","{'mark': 'point', 'encoding': {'size': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'type': 'log', 'zero': False}}, 'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True, 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m42_c028_vl.json,37.0,baseline,42,True
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_mean': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_row': {'num': 1, 'weight': 8, 'cost_contrib': 8}, 'only_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'y_row': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,mean).', 'channel(v_v,e0,y).', 'channel(v_v,e1,row).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'mean', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'row': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m43_c029_vl.json,,baseline,43,False
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_mean': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'c_d_no_overlap_point': {'num': 1, 'weight': 10, 'cost_contrib': 10}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,mean).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,point).']","{'mark': 'point', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'mean', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m44_c029_vl.json,,baseline,44,False
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_mean': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_column': {'num': 1, 'weight': 9, 'cost_contrib': 9}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'x_column': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,mean).', 'channel(v_v,e0,x).', 'channel(v_v,e1,column).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'mean', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'column': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m45_c029_vl.json,,baseline,45,False
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'stack_normalize': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero_bin': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,e0,x).', 'channel(v_v,1,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).', 'type(v_v,1,quantitative).', 'stack(v_v,normalize).']","{'mark': 'bar', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True, 'scale': {'zero': True}}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m46_c029_vl.json,47.0,baseline,46,True
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'zero_positional': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,e0,x).', 'channel(v_v,1,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'type(v_v,e0,quantitative).', 'type(v_v,1,quantitative).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': False}}, 'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m47_c029_vl.json,46.0,baseline,47,True
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'orientation_binned': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'stack_normalize': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,1,x).', 'channel(v_v,e0,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).', 'type(v_v,1,quantitative).', 'stack(v_v,normalize).']","{'mark': 'bar', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'y': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m48_c029_vl.json,48.0,baseline,48,True
29,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_color': {'num': 1, 'weight': 6, 'cost_contrib': 6}, 'ordered_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'orientation_binned': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero_bin': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,1,x).', 'channel(v_v,e0,y).', 'channel(v_v,e1,color).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'type(v_v,1,quantitative).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'y': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True, 'scale': {'zero': True}}, 'color': {'type': 'nominal', 'field': 'Setting'}}}",trial_04_ut.exp_02_baseline_m49_c029_vl.json,45.0,baseline,49,True
14,"{'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'verde_color_double_enc_scheme': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'type(v_v,e0,quantitative).', 'field(v_v,e1,""Setting"").', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'verde_color_double_enc_scheme(v_v,e1,""Setting"",nominal,""{""scheme"": ""pastel1""}"",0).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'zero(v_v,e0).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}, 'color': {'field': 'Setting', 'type': 'nominal', 'scale': {'scheme': 'pastel1'}}}}",trial_04_ut.exp_02_verde_m00_c014_vl.json,0.0,verde,0,True
16,"{'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'verde_color_double_enc_scheme': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'zero': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'zero_positional': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'type(v_v,e0,quantitative).', 'field(v_v,e1,""Setting"").', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'verde_color_double_enc_scheme(v_v,e1,""Setting"",nominal,""{""scheme"": ""pastel1""}"",0).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': False}}, 'y': {'type': 'nominal', 'field': 'Setting'}, 'color': {'field': 'Setting', 'type': 'nominal', 'scale': {'scheme': 'pastel1'}}}}",trial_04_ut.exp_02_verde_m01_c016_vl.json,1.0,verde,1,True
17,"{'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'log': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'verde_color_double_enc_scheme': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'zero': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'zero_positional': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'type(v_v,e0,quantitative).', 'field(v_v,e1,""Setting"").', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'verde_color_double_enc_scheme(v_v,e1,""Setting"",nominal,""{""scheme"": ""pastel1""}"",0).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'mark(v_v,tick).', 'log(v_v,e0).']","{'mark': 'tick', 'encoding': {'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'type': 'log', 'zero': False}}, 'y': {'type': 'nominal', 'field': 'Setting'}, 'color': {'field': 'Setting', 'type': 'nominal', 'scale': {'scheme': 'pastel1'}}}}",trial_04_ut.exp_02_verde_m02_c017_vl.json,2.0,verde,2,True
17,"{'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_x': {'num': 1, 'weight': 3, 'cost_contrib': 3}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'verde_color_double_enc_scheme': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'type(v_v,e0,quantitative).', 'field(v_v,e1,""Setting"").', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'verde_color_double_enc_scheme(v_v,e1,""Setting"",nominal,""{""scheme"": ""pastel1""}"",0).', 'channel(v_v,e1,x).', 'channel(v_v,e0,y).', 'zero(v_v,e0).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'y': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'x': {'type': 'nominal', 'field': 'Setting'}, 'color': {'field': 'Setting', 'type': 'nominal', 'scale': {'scheme': 'pastel1'}}}}",trial_04_ut.exp_02_verde_m03_c017_vl.json,3.0,verde,3,True
